date_time,"boston,ma_maxtempC","boston,ma_mintempC","boston,ma_totalSnow_cm","boston,ma_sunHour","boston,ma_uvIndex","boston,ma_moon_illumination","boston,ma_moonrise","boston,ma_moonset","boston,ma_sunrise","boston,ma_sunset","boston,ma_DewPointC","boston,ma_FeelsLikeC","boston,ma_HeatIndexC","boston,ma_WindChillC","boston,ma_WindGustKmph","boston,ma_cloudcover","boston,ma_humidity","boston,ma_precipMM","boston,ma_pressure","boston,ma_tempC","boston,ma_visibility","boston,ma_winddirDegree","boston,ma_windspeedKmph","boston,ma_location"
2018-06-23,19,15,0.0,10.5,4,69,04:07 PM,02:28 AM,05:08 AM,08:25 PM,11,17,17,17,11,74,70,2.0,1014,19,10,118,9,"boston,ma"
2018-06-24,26,13,0.0,9.5,5,77,05:08 PM,02:58 AM,05:08 AM,08:25 PM,16,21,21,21,8,77,76,7.6,1010,26,10,240,6,"boston,ma"
2018-06-25,23,16,0.0,12.5,5,84,06:08 PM,03:32 AM,05:09 AM,08:25 PM,14,20,20,20,12,52,70,1.5,1014,23,9,221,10,"boston,ma"
2018-06-26,26,14,0.0,14.5,6,92,07:05 PM,04:08 AM,05:09 AM,08:25 PM,10,23,23,23,12,9,47,0.0,1023,26,10,213,9,"boston,ma"
2018-06-27,25,17,0.0,13.5,6,99,07:58 PM,04:49 AM,05:09 AM,08:25 PM,13,21,22,21,20,58,60,0.0,1018,25,10,218,14,"boston,ma"
2018-06-28,26,19,0.0,10.5,5,100,08:47 PM,05:35 AM,05:10 AM,08:25 PM,19,22,23,22,19,83,86,3.0,1011,26,10,191,13,"boston,ma"
2018-06-29,33,20,0.0,14.5,7,86,09:31 PM,06:24 AM,05:10 AM,08:25 PM,18,29,29,28,9,12,59,0.0,1013,33,10,270,6,"boston,ma"
2018-06-30,34,22,0.0,14.5,7,78,10:10 PM,07:18 AM,05:11 AM,08:25 PM,17,30,30,29,11,13,51,0.0,1016,34,10,214,8,"boston,ma"
2018-07-01,36,23,0.0,13.5,7,75,10:45 PM,08:13 AM,05:11 AM,08:25 PM,20,33,33,30,9,22,59,3.0,1016,36,10,162,7,"boston,ma"
2018-07-02,31,21,0.0,14.5,7,68,11:16 PM,09:11 AM,05:12 AM,08:25 PM,20,30,30,28,11,15,64,0.7,1019,31,10,134,9,"boston,ma"
2018-07-03,35,22,0.0,14.5,7,61,11:45 PM,10:10 AM,05:12 AM,08:24 PM,22,33,33,30,11,22,63,9.7,1021,35,9,216,8,"boston,ma"
2018-07-04,33,24,0.0,14.5,7,54,No moonrise,11:10 AM,05:13 AM,08:24 PM,19,32,32,30,9,9,56,0.5,1025,33,10,117,7,"boston,ma"
2018-07-05,34,24,0.0,14.5,7,46,12:13 AM,12:11 PM,05:14 AM,08:24 PM,22,34,34,30,14,7,65,0.0,1023,34,10,219,11,"boston,ma"
2018-07-06,30,20,0.0,13.5,7,39,12:40 AM,01:14 PM,05:14 AM,08:23 PM,19,28,28,26,25,35,66,0.3,1016,30,9,265,18,"boston,ma"
2018-07-07,27,16,0.0,14.5,6,32,01:09 AM,02:19 PM,05:15 AM,08:23 PM,9,24,24,24,9,1,40,0.0,1026,27,10,212,8,"boston,ma"
2018-07-08,28,17,0.0,14.5,6,24,01:40 AM,03:27 PM,05:16 AM,08:23 PM,13,26,26,26,10,1,47,0.0,1026,28,10,204,8,"boston,ma"
2018-07-09,32,18,0.0,14.5,7,17,02:15 AM,04:37 PM,05:16 AM,08:22 PM,15,28,28,27,13,0,50,0.0,1020,32,10,226,11,"boston,ma"
2018-07-10,34,20,0.0,14.5,7,10,02:56 AM,05:49 PM,05:17 AM,08:22 PM,15,30,30,29,12,5,48,0.2,1012,34,10,267,10,"boston,ma"
2018-07-11,25,19,0.0,14.5,6,3,03:45 AM,06:57 PM,05:18 AM,08:21 PM,14,23,23,23,14,22,59,0.0,1014,25,10,84,11,"boston,ma"
2018-07-12,26,18,0.0,14.5,6,0,04:43 AM,08:01 PM,05:19 AM,08:21 PM,11,23,23,23,11,13,49,0.0,1022,26,10,149,9,"boston,ma"
2018-07-13,27,19,0.0,13.5,6,0,05:50 AM,08:57 PM,05:19 AM,08:20 PM,14,24,24,23,13,46,57,0.0,1024,27,10,159,10,"boston,ma"
2018-07-14,27,18,0.0,13.5,6,4,07:02 AM,09:45 PM,05:20 AM,08:20 PM,14,24,24,23,10,40,59,0.4,1020,27,10,153,8,"boston,ma"
2018-07-15,28,19,0.0,12.4,5,12,08:16 AM,10:25 PM,05:21 AM,08:19 PM,20,26,26,24,7,42,78,0.8,1015,28,10,141,5,"boston,ma"
2018-07-16,29,21,0.0,14.5,6,19,09:30 AM,11:01 PM,05:22 AM,08:18 PM,21,28,28,26,9,21,76,0.0,1015,29,10,152,7,"boston,ma"
2018-07-17,30,22,0.0,13.5,7,26,10:41 AM,11:32 PM,05:23 AM,08:18 PM,21,28,28,25,14,43,79,6.9,1010,30,9,220,10,"boston,ma"
2018-07-18,28,21,0.0,14.5,6,34,11:50 AM,No moonset,05:24 AM,08:17 PM,14,26,26,25,12,24,54,0.0,1011,28,10,325,10,"boston,ma"
2018-07-19,28,17,0.0,14.5,6,41,12:56 PM,12:02 AM,05:25 AM,08:16 PM,12,26,26,25,10,0,46,0.0,1018,28,10,166,8,"boston,ma"
2018-07-20,29,18,0.0,14.5,6,48,02:00 PM,12:31 AM,05:25 AM,08:15 PM,16,27,27,26,9,0,55,0.0,1021,29,10,178,8,"boston,ma"
2018-07-21,24,17,0.0,13.5,6,55,03:02 PM,01:02 AM,05:26 AM,08:15 PM,15,23,24,23,11,21,64,0.0,1021,24,10,122,9,"boston,ma"
2018-07-22,24,19,0.0,9.3,5,63,04:02 PM,01:34 AM,05:27 AM,08:14 PM,20,22,23,22,17,83,89,8.7,1019,24,10,117,11,"boston,ma"
2018-07-23,29,22,0.0,11.4,5,70,05:00 PM,02:09 AM,05:28 AM,08:13 PM,21,27,27,25,20,60,80,0.0,1024,29,9,164,14,"boston,ma"
2018-07-24,31,22,0.0,13.5,7,77,05:54 PM,02:48 AM,05:29 AM,08:12 PM,21,28,28,26,17,43,74,0.7,1025,31,10,167,13,"boston,ma"
2018-07-25,28,22,0.0,12.4,7,84,06:44 PM,03:32 AM,05:30 AM,08:11 PM,21,28,28,25,21,57,78,2.7,1018,28,10,177,16,"boston,ma"
2018-07-26,28,23,0.0,12.4,6,92,07:30 PM,04:20 AM,05:31 AM,08:10 PM,21,28,28,26,19,58,79,11.8,1012,28,9,212,13,"boston,ma"
2018-07-27,32,22,0.0,14.5,7,99,08:10 PM,05:12 AM,05:32 AM,08:09 PM,20,30,30,28,11,17,66,0.8,1015,32,10,208,9,"boston,ma"
2018-07-28,30,22,0.0,14.5,7,100,08:47 PM,06:07 AM,05:33 AM,08:08 PM,21,29,29,26,11,25,71,2.6,1015,30,10,200,8,"boston,ma"
2018-07-29,29,21,0.0,14.5,7,86,09:19 PM,07:05 AM,05:34 AM,08:07 PM,15,27,27,26,11,15,55,0.0,1017,29,10,277,8,"boston,ma"
2018-07-30,29,20,0.0,14.5,6,79,09:49 PM,08:04 AM,05:35 AM,08:06 PM,16,27,27,26,9,8,54,0.0,1020,29,10,234,7,"boston,ma"
2018-07-31,31,20,0.0,14.5,7,75,10:16 PM,09:03 AM,05:36 AM,08:05 PM,17,28,28,27,8,9,57,0.0,1020,31,10,212,6,"boston,ma"
2018-08-01,28,21,0.0,10.2,5,65,10:43 PM,10:03 AM,05:37 AM,08:04 PM,20,28,28,25,15,63,75,1.8,1019,28,10,190,11,"boston,ma"
2018-08-02,33,24,0.0,14.5,7,57,11:11 PM,11:05 AM,05:38 AM,08:03 PM,21,31,31,29,19,49,65,0.0,1018,33,10,229,15,"boston,ma"
2018-08-03,31,24,0.0,13.4,7,50,11:40 PM,12:07 PM,05:39 AM,08:01 PM,22,31,31,28,13,31,73,1.5,1021,31,10,225,10,"boston,ma"
2018-08-04,28,23,0.0,12.4,6,43,No moonrise,01:13 PM,05:40 AM,08:00 PM,21,27,27,25,14,38,78,0.0,1019,28,10,236,11,"boston,ma"
2018-08-05,34,21,0.0,14.2,7,36,12:12 AM,02:19 PM,05:41 AM,07:59 PM,20,31,31,29,6,12,62,0.0,1019,34,10,261,5,"boston,ma"
2018-08-06,36,23,0.0,14.2,7,28,12:49 AM,03:28 PM,05:42 AM,07:58 PM,21,36,36,33,8,1,54,0.0,1017,36,10,243,7,"boston,ma"
2018-08-07,36,25,0.0,14.1,7,21,01:33 AM,04:36 PM,05:43 AM,07:56 PM,21,33,33,31,14,9,59,0.2,1013,36,10,230,12,"boston,ma"
2018-08-08,31,24,0.0,14.1,7,14,02:25 AM,05:42 PM,05:44 AM,07:55 PM,22,31,31,28,8,28,74,8.5,1011,31,9,181,5,"boston,ma"
2018-08-09,31,24,0.0,13.4,7,6,03:26 AM,06:41 PM,05:45 AM,07:54 PM,20,30,30,27,11,33,66,1.1,1007,31,10,261,9,"boston,ma"
2018-08-10,30,22,0.0,13.4,7,0,04:35 AM,07:33 PM,05:46 AM,07:53 PM,17,28,28,27,9,27,55,0.0,1011,30,10,233,7,"boston,ma"
2018-08-11,23,21,0.0,8.8,5,0,05:49 AM,08:17 PM,05:47 AM,07:51 PM,19,22,25,22,10,85,80,5.9,1016,23,10,101,8,"boston,ma"
2018-08-12,26,21,0.0,12.2,6,1,07:05 AM,08:56 PM,05:48 AM,07:50 PM,20,25,25,23,13,60,82,3.5,1018,26,10,59,10,"boston,ma"
2018-08-13,24,20,0.0,8.7,5,8,08:19 AM,09:30 PM,05:49 AM,07:48 PM,20,22,23,22,14,100,89,2.9,1017,24,8,48,11,"boston,ma"
2018-08-14,28,21,0.0,13.3,6,15,09:32 AM,10:01 PM,05:51 AM,07:47 PM,21,28,28,25,10,47,80,5.8,1012,28,8,156,7,"boston,ma"
2018-08-15,32,21,0.0,13.9,7,22,10:40 AM,10:32 PM,05:52 AM,07:46 PM,20,29,29,27,8,33,68,2.6,1011,32,10,229,6,"boston,ma"
2018-08-16,31,24,0.0,13.9,7,30,11:47 AM,11:02 PM,05:53 AM,07:44 PM,19,30,30,28,11,17,59,0.0,1015,31,10,224,8,"boston,ma"
2018-08-17,28,21,0.0,13.3,7,37,12:52 PM,11:35 PM,05:54 AM,07:43 PM,19,28,28,26,12,25,65,1.4,1017,28,10,116,9,"boston,ma"
2018-08-18,29,20,0.0,12.2,6,44,01:54 PM,No moonset,05:55 AM,07:41 PM,21,27,27,25,17,73,76,1.8,1010,29,10,211,12,"boston,ma"
2018-08-19,22,19,0.0,13.8,6,51,02:53 PM,12:09 AM,05:56 AM,07:40 PM,15,20,21,20,20,46,71,0.1,1016,22,10,45,16,"boston,ma"
2018-08-20,23,18,0.0,13.3,6,59,03:49 PM,12:47 AM,05:57 AM,07:38 PM,16,21,21,21,16,51,73,0.0,1021,23,10,49,12,"boston,ma"
2018-08-21,22,17,0.0,9.8,4,66,04:40 PM,01:29 AM,05:58 AM,07:36 PM,16,20,21,20,10,68,81,0.1,1019,22,10,76,8,"boston,ma"
2018-08-22,26,19,0.0,11.0,5,73,05:28 PM,02:16 AM,05:59 AM,07:35 PM,19,22,24,22,12,64,82,6.2,1007,26,10,209,9,"boston,ma"
2018-08-23,25,18,0.0,13.3,6,81,06:10 PM,03:07 AM,06:00 AM,07:33 PM,11,21,22,21,16,22,53,0.0,1013,25,10,310,12,"boston,ma"
2018-08-24,29,17,0.0,11.6,6,88,06:47 PM,04:01 AM,06:01 AM,07:32 PM,15,27,27,26,8,1,52,0.0,1022,29,10,221,7,"boston,ma"
2018-08-25,28,19,0.0,9.1,6,95,07:21 PM,04:58 AM,06:02 AM,07:30 PM,15,26,26,25,12,32,57,0.0,1025,28,10,197,9,"boston,ma"
2018-08-26,29,17,0.0,11.6,6,100,07:52 PM,05:57 AM,06:03 AM,07:28 PM,17,26,26,25,12,10,63,0.0,1020,29,10,224,9,"boston,ma"
2018-08-27,32,21,0.0,11.6,7,100,08:20 PM,06:57 AM,06:04 AM,07:27 PM,19,30,30,28,10,10,63,0.1,1016,32,10,266,8,"boston,ma"
2018-08-28,35,23,0.0,11.6,7,83,08:47 PM,07:57 AM,06:05 AM,07:25 PM,21,33,33,30,18,12,62,0.0,1015,35,10,243,13,"boston,ma"
2018-08-29,36,26,0.0,11.6,8,76,09:15 PM,08:59 AM,06:06 AM,07:24 PM,21,34,34,31,16,11,54,0.0,1013,36,10,248,12,"boston,ma"
2018-08-30,30,22,0.0,9.1,7,69,09:43 PM,10:01 AM,06:07 AM,07:22 PM,20,29,29,27,13,40,66,0.0,1016,30,10,165,10,"boston,ma"
2018-08-31,22,18,0.0,11.6,6,65,10:14 PM,11:05 AM,06:08 AM,07:20 PM,13,21,22,21,15,36,61,0.0,1026,22,10,62,12,"boston,ma"
2018-09-01,24,17,0.0,11.6,6,48,10:48 PM,12:10 PM,06:09 AM,07:18 PM,13,21,21,21,9,42,64,0.0,1027,24,10,80,7,"boston,ma"
2018-09-02,29,18,0.0,11.6,6,41,11:28 PM,01:16 PM,06:10 AM,07:17 PM,16,24,24,24,10,22,62,0.0,1024,29,10,200,8,"boston,ma"
2018-09-03,33,21,0.0,11.6,7,33,No moonrise,02:22 PM,06:11 AM,07:15 PM,21,31,31,28,13,27,71,0.0,1022,33,10,237,10,"boston,ma"
2018-09-04,30,23,0.0,10.3,7,26,12:15 AM,03:27 PM,06:12 AM,07:13 PM,20,29,29,27,11,21,68,0.0,1022,30,10,184,9,"boston,ma"
2018-09-05,32,21,0.0,11.6,7,18,01:10 AM,04:27 PM,06:13 AM,07:12 PM,20,29,29,27,11,15,69,0.0,1023,32,10,197,9,"boston,ma"
2018-09-06,34,23,0.0,11.6,7,11,02:14 AM,05:21 PM,06:14 AM,07:10 PM,22,30,30,27,13,28,73,0.0,1019,34,10,269,10,"boston,ma"
2018-09-07,22,19,0.0,10.3,6,3,03:24 AM,06:07 PM,06:16 AM,07:08 PM,15,21,22,21,11,41,66,0.0,1021,22,10,99,9,"boston,ma"
2018-09-08,20,17,0.0,10.3,5,0,04:38 AM,06:48 PM,06:17 AM,07:06 PM,11,19,19,19,11,36,59,0.0,1021,20,10,96,9,"boston,ma"
2018-09-09,17,15,0.0,9.0,5,0,05:53 AM,07:25 PM,06:18 AM,07:05 PM,6,16,16,16,20,76,53,0.0,1025,17,10,45,15,"boston,ma"
2018-09-10,18,16,0.0,6.4,4,0,07:07 AM,07:57 PM,06:19 AM,07:03 PM,11,17,17,17,24,76,69,1.3,1027,18,10,90,16,"boston,ma"
2018-09-11,27,18,0.0,6.4,5,4,08:19 AM,08:28 PM,06:20 AM,07:01 PM,19,22,24,22,8,80,82,3.3,1021,27,10,185,6,"boston,ma"
2018-09-12,20,19,0.0,6.2,4,12,09:29 AM,09:00 PM,06:21 AM,06:59 PM,18,20,20,20,10,99,90,5.6,1024,20,9,51,8,"boston,ma"
2018-09-13,22,18,0.0,7.5,4,19,10:36 AM,09:32 PM,06:22 AM,06:57 PM,18,20,21,20,5,83,86,7.7,1025,22,9,86,4,"boston,ma"
2018-09-14,23,17,0.0,10.2,6,27,11:41 AM,10:06 PM,06:23 AM,06:56 PM,18,21,23,21,6,37,81,0.0,1024,23,10,185,5,"boston,ma"
2018-09-15,25,17,0.0,10.2,5,34,12:43 PM,10:43 PM,06:24 AM,06:54 PM,18,22,23,22,5,38,79,0.1,1022,25,10,177,4,"boston,ma"
2018-09-16,29,18,0.0,11.6,6,42,01:41 PM,11:25 PM,06:25 AM,06:52 PM,18,26,26,24,7,14,72,0.0,1022,29,10,181,6,"boston,ma"
2018-09-17,28,19,0.0,10.2,6,49,02:35 PM,No moonset,06:26 AM,06:50 PM,18,25,25,24,14,33,71,0.0,1018,28,10,216,11,"boston,ma"
2018-09-18,25,20,0.0,8.9,5,57,03:24 PM,12:10 AM,06:27 AM,06:48 PM,20,25,25,23,11,67,86,9.0,1009,25,9,172,8,"boston,ma"
2018-09-19,20,16,0.0,7.5,4,64,04:08 PM,01:00 AM,06:28 AM,06:47 PM,15,18,18,18,15,70,81,0.0,1014,20,10,40,12,"boston,ma"
2018-09-20,18,15,0.0,7.5,4,72,04:47 PM,01:53 AM,06:29 AM,06:45 PM,12,17,17,17,14,69,76,0.0,1023,18,10,62,11,"boston,ma"
2018-09-21,22,14,0.0,8.8,5,80,05:22 PM,02:49 AM,06:30 AM,06:43 PM,12,19,19,19,17,40,68,0.0,1022,22,10,175,12,"boston,ma"
2018-09-22,22,15,0.0,8.8,5,87,05:54 PM,03:48 AM,06:31 AM,06:41 PM,10,20,22,20,21,69,53,0.1,1018,22,10,305,16,"boston,ma"
2018-09-23,19,13,0.0,11.6,5,95,06:23 PM,04:48 AM,06:32 AM,06:40 PM,7,17,17,17,7,31,51,0.0,1024,19,10,295,6,"boston,ma"
2018-09-24,14,13,0.0,7.4,3,100,06:50 PM,05:49 AM,06:34 AM,06:38 PM,7,12,14,12,21,51,64,0.0,1034,14,10,53,16,"boston,ma"
2018-09-25,20,13,0.0,6.0,4,100,07:18 PM,06:50 AM,06:35 AM,06:36 PM,13,16,16,16,24,92,81,0.0,1030,20,10,123,15,"boston,ma"
2018-09-26,28,20,0.0,7.4,5,83,07:46 PM,07:53 AM,06:36 AM,06:34 PM,20,25,25,24,23,81,82,3.0,1015,28,8,205,17,"boston,ma"
2018-09-27,20,16,0.0,11.6,5,75,08:16 PM,08:58 AM,06:37 AM,06:32 PM,11,18,18,18,16,45,61,0.0,1019,20,10,120,12,"boston,ma"
2018-09-28,16,13,0.0,8.8,3,68,08:49 PM,10:03 AM,06:38 AM,06:31 PM,11,15,15,15,12,56,77,1.8,1019,16,10,90,9,"boston,ma"
2018-09-29,22,12,0.0,11.6,5,60,09:27 PM,11:10 AM,06:39 AM,06:29 PM,12,18,19,18,9,14,66,0.0,1021,22,10,296,8,"boston,ma"
2018-09-30,20,13,0.0,11.6,5,52,10:11 PM,12:16 PM,06:40 AM,06:27 PM,7,18,18,18,10,10,53,0.0,1026,20,10,280,8,"boston,ma"
2018-10-01,19,14,0.0,5.9,4,51,11:03 PM,01:20 PM,06:41 AM,06:25 PM,12,15,15,15,11,86,81,0.0,1026,19,10,141,8,"boston,ma"
2018-10-02,16,14,0.0,5.9,3,43,No moonrise,02:20 PM,06:42 AM,06:24 PM,13,15,15,15,8,100,88,3.5,1022,16,10,92,6,"boston,ma"
2018-10-03,19,13,0.0,5.9,4,36,12:02 AM,03:15 PM,06:43 AM,06:22 PM,12,16,16,16,7,86,81,0.5,1017,19,9,154,5,"boston,ma"
2018-10-04,22,14,0.0,7.3,4,29,01:08 AM,04:02 PM,06:44 AM,06:20 PM,16,18,19,18,15,73,84,0.0,1015,22,10,210,11,"boston,ma"
2018-10-05,18,11,0.0,11.6,4,21,02:18 AM,04:43 PM,06:46 AM,06:19 PM,8,15,15,15,14,11,62,0.0,1021,18,10,84,11,"boston,ma"
2018-10-06,18,10,0.0,7.3,4,14,03:31 AM,05:20 PM,06:47 AM,06:17 PM,8,15,15,15,9,52,63,0.0,1023,18,10,190,7,"boston,ma"
2018-10-07,25,16,0.0,7.3,5,7,04:44 AM,05:54 PM,06:48 AM,06:15 PM,15,19,19,19,15,72,79,0.0,1022,25,10,177,11,"boston,ma"
2018-10-08,15,13,0.0,5.8,3,0,05:56 AM,06:25 PM,06:49 AM,06:14 PM,10,14,14,14,12,97,76,0.0,1031,15,10,90,9,"boston,ma"
2018-10-09,25,14,0.0,10.2,5,0,07:07 AM,06:56 PM,06:50 AM,06:12 PM,17,20,21,20,18,54,80,0.0,1025,25,10,225,13,"boston,ma"
2018-10-10,28,20,0.0,11.6,6,0,08:16 AM,07:28 PM,06:51 AM,06:10 PM,19,25,25,24,18,25,76,0.0,1017,28,10,236,13,"boston,ma"
2018-10-11,20,15,0.0,5.8,4,7,09:23 AM,08:01 PM,06:52 AM,06:09 PM,16,18,18,18,7,95,85,13.6,1007,20,9,138,5,"boston,ma"
2018-10-12,16,11,0.0,10.1,4,15,10:28 AM,08:37 PM,06:54 AM,06:07 PM,8,14,14,14,19,61,68,8.2,1001,16,9,244,14,"boston,ma"
2018-10-13,12,9,0.0,8.7,2,22,11:30 AM,09:18 PM,06:55 AM,06:05 PM,3,9,10,9,14,49,62,2.1,1011,12,10,294,11,"boston,ma"
2018-10-14,14,6,0.0,11.5,4,29,12:26 PM,10:02 PM,06:56 AM,06:04 PM,2,10,11,10,12,24,56,0.0,1022,14,10,262,10,"boston,ma"
2018-10-15,19,9,0.0,5.7,3,36,01:19 PM,10:50 PM,06:57 AM,06:02 PM,11,14,14,14,20,68,80,0.3,1017,19,9,204,13,"boston,ma"
2018-10-16,14,8,0.0,11.4,4,44,02:05 PM,11:43 PM,06:58 AM,06:01 PM,0,10,12,10,22,11,46,0.0,1015,14,10,275,17,"boston,ma"
2018-10-17,16,8,0.0,8.7,4,51,02:46 PM,No moonset,06:59 AM,05:59 PM,2,9,11,9,20,14,53,0.0,1012,16,10,255,16,"boston,ma"
2018-10-18,8,3,0.0,8.7,3,58,03:22 PM,12:38 AM,07:01 AM,05:58 PM,-8,2,6,2,23,5,39,0.0,1022,8,10,292,18,"boston,ma"
2018-10-19,15,3,0.0,8.7,3,66,03:55 PM,01:36 AM,07:02 AM,05:56 PM,-0,7,9,7,20,14,52,0.0,1019,15,10,235,15,"boston,ma"
2018-10-20,17,12,0.0,8.7,4,73,04:24 PM,02:35 AM,07:03 AM,05:55 PM,7,13,14,13,21,40,62,0.5,1004,17,10,245,15,"boston,ma"
2018-10-21,10,3,0.0,7.1,3,80,04:52 PM,03:36 AM,07:04 AM,05:53 PM,-2,4,7,4,24,37,54,1.9,1009,10,10,278,18,"boston,ma"
2018-10-22,10,1,0.0,8.7,3,87,05:20 PM,04:37 AM,07:05 AM,05:52 PM,-3,4,6,4,13,14,50,0.0,1021,10,10,261,10,"boston,ma"
2018-10-23,12,5,0.0,7.1,3,95,05:47 PM,05:41 AM,07:07 AM,05:50 PM,5,8,9,8,12,41,77,0.0,1017,12,10,157,8,"boston,ma"
2018-10-24,9,5,0.0,5.5,3,100,06:16 PM,06:45 AM,07:08 AM,05:49 PM,2,4,7,4,20,39,72,0.1,1014,9,10,315,15,"boston,ma"
2018-10-25,9,2,0.0,8.7,3,100,06:49 PM,07:52 AM,07:09 AM,05:47 PM,-3,2,6,2,23,17,55,0.0,1016,9,10,305,17,"boston,ma"
2018-10-26,8,0,0.0,8.7,2,84,07:26 PM,09:00 AM,07:10 AM,05:46 PM,-6,3,5,3,12,25,46,0.0,1020,8,10,265,9,"boston,ma"
2018-10-27,12,6,0.0,3.9,2,76,08:08 PM,10:08 AM,07:12 AM,05:44 PM,6,6,9,6,34,86,80,15.7,1013,12,7,67,23,"boston,ma"
2018-10-28,13,7,0.0,7.1,3,69,08:58 PM,11:15 AM,07:13 AM,05:43 PM,6,8,10,8,15,62,75,0.2,1007,13,9,194,12,"boston,ma"
2018-10-29,14,8,0.0,8.7,2,62,09:55 PM,12:17 PM,07:14 AM,05:42 PM,6,9,10,9,17,45,76,3.2,1008,14,10,219,12,"boston,ma"
2018-10-30,9,4,0.0,7.1,3,54,10:59 PM,01:13 PM,07:15 AM,05:40 PM,0,5,7,5,18,23,61,0.0,1015,9,10,297,14,"boston,ma"
2018-10-31,12,3,0.0,8.7,3,51,No moonrise,02:02 PM,07:17 AM,05:39 PM,2,8,9,8,14,26,63,0.0,1017,12,10,240,10,"boston,ma"
2018-11-01,15,11,0.0,3.8,3,34,12:07 AM,02:44 PM,07:18 AM,05:38 PM,11,12,13,12,10,77,86,0.0,1012,15,9,126,7,"boston,ma"
2018-11-02,19,11,0.0,3.8,4,26,01:18 AM,03:21 PM,07:19 AM,05:37 PM,15,17,17,17,22,98,92,3.8,1008,19,8,191,13,"boston,ma"
2018-11-03,18,7,0.0,7.1,3,19,02:29 AM,03:54 PM,07:20 AM,05:35 PM,8,12,13,12,30,58,74,7.0,1008,18,9,195,20,"boston,ma"
2018-11-04,11,5,0.0,8.7,3,11,03:39 AM,04:25 PM,07:22 AM,05:34 PM,-0,8,9,8,15,4,51,0.0,1031,11,10,237,11,"boston,ma"
2018-11-05,11,7,0.0,3.8,3,4,04:49 AM,04:55 PM,07:23 AM,05:33 PM,5,7,9,7,16,78,73,2.8,1031,11,10,86,11,"boston,ma"
2018-11-06,14,9,0.0,3.8,3,0,05:57 AM,05:25 PM,07:24 AM,05:32 PM,10,10,12,10,17,91,89,1.9,1014,14,8,119,11,"boston,ma"
2018-11-07,16,11,0.0,8.7,4,0,07:05 AM,05:57 PM,07:25 AM,05:31 PM,7,13,14,13,21,20,65,0.0,1012,16,10,241,14,"boston,ma"
2018-11-08,12,6,0.0,8.7,3,0,08:11 AM,06:32 PM,07:27 AM,05:29 PM,0,8,10,8,17,4,53,0.0,1022,12,10,293,13,"boston,ma"
2018-11-09,10,4,0.0,7.1,3,4,09:15 AM,07:10 PM,07:28 AM,05:28 PM,2,6,8,6,18,55,69,8.6,1025,10,9,134,13,"boston,ma"
2018-11-10,10,2,0.0,5.4,2,11,10:15 AM,07:53 PM,07:29 AM,05:27 PM,0,3,7,3,27,64,67,2.3,1010,10,9,223,20,"boston,ma"
2018-11-11,6,1,0.0,8.7,2,19,11:10 AM,08:40 PM,07:30 AM,05:26 PM,-7,-0,3,-0,21,6,46,0.0,1024,6,10,282,15,"boston,ma"
2018-11-12,9,1,0.0,8.7,2,26,11:59 AM,09:32 PM,07:32 AM,05:25 PM,-3,4,6,4,10,16,54,0.0,1029,9,10,229,8,"boston,ma"
2018-11-13,11,5,0.0,5.4,3,34,12:43 PM,10:26 PM,07:33 AM,05:24 PM,5,5,8,5,25,84,84,2.0,1016,11,9,226,16,"boston,ma"
2018-11-14,3,-3,0.0,8.7,2,41,01:21 PM,11:23 PM,07:34 AM,05:23 PM,-13,-5,-0,-5,26,35,39,0.0,1026,3,10,307,20,"boston,ma"
2018-11-15,1,-5,4.5,8.7,1,49,01:55 PM,No moonset,07:35 AM,05:22 PM,-12,-4,-1,-4,10,72,47,5.3,1033,1,9,154,8,"boston,ma"
2018-11-16,6,1,0.0,3.7,1,56,02:25 PM,12:21 AM,07:37 AM,05:22 PM,1,-2,3,-2,32,75,89,13.0,1005,6,9,169,21,"boston,ma"
2018-11-17,8,2,0.0,7.0,2,64,02:53 PM,01:21 AM,07:38 AM,05:21 PM,1,1,5,1,23,19,76,0.0,1017,8,10,260,15,"boston,ma"
2018-11-18,5,1,0.0,3.7,1,72,03:20 PM,02:21 AM,07:39 AM,05:20 PM,-3,1,3,1,9,70,67,0.0,1027,5,10,262,6,"boston,ma"
2018-11-19,4,2,0.0,3.7,1,79,03:47 PM,03:24 AM,07:40 AM,05:19 PM,1,3,4,3,6,98,84,3.4,1020,4,9,137,4,"boston,ma"
2018-11-20,4,1,0.0,3.7,1,87,04:15 PM,04:27 AM,07:41 AM,05:18 PM,1,-0,3,-0,16,88,89,4.9,1013,4,9,132,12,"boston,ma"
2018-11-21,5,-3,0.0,7.0,2,94,04:46 PM,05:33 AM,07:43 AM,05:18 PM,-5,-4,1,-4,26,32,64,0.0,1015,5,10,264,18,"boston,ma"
2018-11-22,-6,-10,0.0,7.0,2,100,05:21 PM,06:41 AM,07:44 AM,05:17 PM,-18,-16,-9,-16,27,10,45,0.0,1027,-6,10,308,22,"boston,ma"
2018-11-23,-2,-9,0.0,8.7,2,100,06:01 PM,07:52 AM,07:45 AM,05:16 PM,-19,-10,-5,-10,19,3,35,0.0,1032,-2,10,276,14,"boston,ma"
2018-11-24,6,-2,0.0,8.7,2,83,06:49 PM,09:02 AM,07:46 AM,05:16 PM,-6,-1,2,-1,16,36,60,0.0,1020,6,9,197,10,"boston,ma"
